1 1 0 0 0 0 0 0 0 0 0 0 0 487
1 0 1 0 0 0 0 0 0 0 0 0 0 560
1 1 0 0 0 0 0 0 0 0 0 0 0 530
1 0 0 0 0 0 0 0 0 0 1 0 0 648
1 0 0 0 0 0 0 0 0 0 0 0 1 598
1 0 0 0 0 1 0 0 0 0 0 0 0 601
1 0 0 0 0 0 1 0 0 0 0 0 0 418
1 0 0 0 0 0 0 0 0 0 0 1 0 448
1 0 0 0 0 0 0 0 1 0 0 0 0 621
1 0 0 0 0 0 0 1 0 0 0 0 0 534
1 0 0 0 0 0 0 0 0 0 1 0 0 630
1 0 0 0 1 0 0 0 0 0 0 0 0 516
1 0 0 0 0 0 1 0 0 0 0 0 0 441
1 0 0 0 0 0 1 0 0 0 0 0 0 557
1 0 0 0 0 1 0 0 0 0 0 0 0 637
1 0 0 0 0 0 0 0 1 0 0 0 0 575
1 0 0 1 0 0 0 0 0 0 0 0 0 484
1 0 0 1 0 0 0 0 0 0 0 0 0 406
1 1 0 0 0 0 0 0 0 0 0 0 0 576
1 0 0 1 0 0 0 0 0 0 0 0 0 436
1 0 0 0 0 0 0 0 1 0 0 0 0 494
1 0 0 0 0 0 0 0 0 0 1 0 0 574
1 0 0 0 0 0 1 0 0 0 0 0 0 423
1 0 0 0 0 0 0 0 1 0 0 0 0 540
1 0 0 0 0 0 0 1 0 0 0 0 0 648
1 0 0 0 0 0 0 1 0 0 0 0 0 485
1 0 0 0 0 0 0 1 0 0 0 0 0 598
1 0 0 0 0 0 0 0 0 1 0 0 0 420
1 0 0 0 0 0 0 1 0 0 0 0 0 627
1 0 0 0 0 0 0 0 1 0 0 0 0 615
1 0 0 0 0 0 0 1 0 0 0 0 0 584
1 0 0 0 0 0 0 1 0 0 0 0 0 421
1 0 1 0 0 0 0 0 0 0 0 0 0 481
1 0 0 0 0 0 0 1 0 0 0 0 0 490
1 0 1 0 0 0 0 0 0 0 0 0 0 515
1 0 0 0 0 0 0 0 0 0 0 0 1 611
1 0 0 1 0 0 0 0 0 0 0 0 0 555
1 0 0 0 0 1 0 0 0 0 0 0 0 643
1 0 0 0 0 1 0 0 0 0 0 0 0 509
1 0 0 0 0 0 0 0 0 1 0 0 0 646
1 0 0 0 0 0 0 0 0 1 0 0 0 465
1 0 0 0 0 0 0 0 0 0 0 1 0 457
1 0 0 1 0 0 0 0 0 0 0 0 0 477
1 0 0 0 0 0 0 0 0 0 1 0 0 517
1 0 0 0 0 0 1 0 0 0 0 0 0 429
1 1 0 0 0 0 0 0 0 0 0 0 0 451
1 0 0 0 0 1 0 0 0 0 0 0 0 627
1 0 0 0 0 0 0 0 0 0 1 0 0 437
1 0 0 0 0 0 0 1 0 0 0 0 0 444
1 0 1 0 0 0 0 0 0 0 0 0 0 558
1 0 0 1 0 0 0 0 0 0 0 0 0 569
1 0 0 0 0 0 0 0 1 0 0 0 0 503
1 0 0 0 0 0 0 0 0 0 1 0 0 483
1 0 0 0 0 0 0 1 0 0 0 0 0 631
1 0 0 0 0 0 0 0 1 0 0 0 0 635
1 0 0 0 0 0 0 0 0 0 0 0 1 414
1 0 1 0 0 0 0 0 0 0 0 0 0 442
1 0 0 0 0 0 0 0 0 0 1 0 0 526
1 0 0 0 0 0 0 1 0 0 0 0 0 410
1 0 0 0 0 0 0 0 1 0 0 0 0 576
1 0 0 0 0 0 0 1 0 0 0 0 0 519
1 0 0 0 0 0 0 0 0 1 0 0 0 626
1 0 0 0 0 0 0 0 0 0 1 0 0 491
1 0 0 0 0 0 0 0 1 0 0 0 0 475
1 0 1 0 0 0 0 0 0 0 0 0 0 586
1 0 1 0 0 0 0 0 0 0 0 0 0 430
1 0 0 0 0 1 0 0 0 0 0 0 0 604
1 0 0 0 0 0 1 0 0 0 0 0 0 468
1 0 0 0 0 0 0 1 0 0 0 0 0 456
1 1 0 0 0 0 0 0 0 0 0 0 0 510
1 0 0 1 0 0 0 0 0 0 0 0 0 552
1 0 0 0 0 0 0 0 0 1 0 0 0 536
1 0 0 0 0 0 0 0 0 0 0 1 0 434
1 0 0 0 0 0 0 0 0 1 0 0 0 526
1 0 1 0 0 0 0 0 0 0 0 0 0 619
1 0 0 0 0 0 0 0 0 1 0 0 0 580
1 0 0 1 0 0 0 0 0 0 0 0 0 479
1 0 0 0 0 0 0 0 1 0 0 0 0 605
1 0 0 0 0 0 0 0 1 0 0 0 0 428
1 0 0 0 0 0 0 1 0 0 0 0 0 643
1 0 0 0 0 0 0 0 0 0 0 0 1 414
1 0 1 0 0 0 0 0 0 0 0 0 0 480
1 0 0 0 0 0 0 0 0 1 0 0 0 595
