1 0 0 0 0 0 1 0 0 0 0 0 0 403
1 1 0 0 0 0 0 0 0 0 0 0 0 628
1 0 0 0 0 0 1 0 0 0 0 0 0 494
1 0 1 0 0 0 0 0 0 0 0 0 0 543
1 0 0 0 0 0 1 0 0 0 0 0 0 463
1 0 0 0 0 1 0 0 0 0 0 0 0 530
1 0 0 0 0 0 0 0 1 0 0 0 0 646
1 0 0 0 0 0 0 0 0 0 0 1 0 502
1 0 0 0 0 0 0 1 0 0 0 0 0 603
1 0 0 0 0 0 0 0 0 0 1 0 0 452
1 0 0 0 0 0 0 0 0 0 1 0 0 581
1 0 0 0 0 0 1 0 0 0 0 0 0 483
1 0 0 0 0 0 0 0 0 1 0 0 0 528
1 0 0 0 0 0 0 0 1 0 0 0 0 543
1 0 1 0 0 0 0 0 0 0 0 0 0 569
1 0 0 1 0 0 0 0 0 0 0 0 0 494
1 0 0 0 0 0 0 0 0 0 1 0 0 637
1 0 0 0 0 1 0 0 0 0 0 0 0 566
1 0 0 0 1 0 0 0 0 0 0 0 0 525
1 0 0 0 1 0 0 0 0 0 0 0 0 579
1 0 0 1 0 0 0 0 0 0 0 0 0 504
1 0 0 0 0 0 1 0 0 0 0 0 0 591
1 0 0 0 1 0 0 0 0 0 0 0 0 610
1 0 0 0 0 0 0 1 0 0 0 0 0 540
1 1 0 0 0 0 0 0 0 0 0 0 0 454
1 0 0 1 0 0 0 0 0 0 0 0 0 437
1 0 0 0 0 0 1 0 0 0 0 0 0 487
1 0 1 0 0 0 0 0 0 0 0 0 0 556
1 0 0 0 1 0 0 0 0 0 0 0 0 530
1 0 0 0 0 1 0 0 0 0 0 0 0 446
1 0 0 0 0 1 0 0 0 0 0 0 0 623
1 0 0 0 0 0 0 0 0 0 0 1 0 574
1 0 0 1 0 0 0 0 0 0 0 0 0 402
1 0 0 0 0 0 0 0 0 0 0 1 0 439
1 0 0 0 1 0 0 0 0 0 0 0 0 493
1 0 0 0 0 0 0 0 0 0 0 0 1 418
1 0 0 0 0 0 0 0 0 0 0 1 0 558
1 0 0 0 0 0 1 0 0 0 0 0 0 458
1 0 0 0 0 0 1 0 0 0 0 0 0 599
1 0 0 0 0 0 0 0 0 0 0 1 0 475
1 1 0 0 0 0 0 0 0 0 0 0 0 613
1 0 0 0 0 0 0 0 1 0 0 0 0 503
1 0 0 0 0 0 0 0 0 0 0 0 1 649
1 0 0 0 0 0 0 0 0 1 0 0 0 455
1 0 0 0 0 0 0 1 0 0 0 0 0 544
1 0 0 0 1 0 0 0 0 0 0 0 0 470
1 0 0 1 0 0 0 0 0 0 0 0 0 457
1 1 0 0 0 0 0 0 0 0 0 0 0 547
1 0 0 0 0 0 0 0 0 0 0 1 0 551
1 0 0 0 0 0 0 0 0 0 0 0 1 521
1 0 0 0 0 0 0 1 0 0 0 0 0 569
1 0 0 1 0 0 0 0 0 0 0 0 0 640
1 0 0 0 0 0 0 1 0 0 0 0 0 633
1 0 1 0 0 0 0 0 0 0 0 0 0 649
1 0 0 0 0 0 0 0 1 0 0 0 0 412
1 1 0 0 0 0 0 0 0 0 0 0 0 612
1 0 0 0 0 0 0 0 0 0 0 0 1 565
1 0 0 0 0 0 0 0 0 0 1 0 0 417
1 1 0 0 0 0 0 0 0 0 0 0 0 650
1 0 0 0 0 0 0 0 0 0 0 1 0 452
1 0 0 0 0 0 0 0 0 0 0 1 0 597
1 0 0 0 0 0 0 0 1 0 0 0 0 642
1 0 0 0 0 1 0 0 0 0 0 0 0 624
1 0 0 0 0 0 0 0 0 0 0 1 0 623
1 0 0 0 1 0 0 0 0 0 0 0 0 444
1 0 0 0 0 0 1 0 0 0 0 0 0 621
1 0 0 0 0 0 0 0 0 1 0 0 0 481
1 0 1 0 0 0 0 0 0 0 0 0 0 558
1 0 0 0 0 0 1 0 0 0 0 0 0 610
1 0 0 0 0 0 0 0 0 0 0 0 1 412
1 0 0 0 0 0 0 0 0 0 0 1 0 594
1 0 0 0 0 0 0 0 0 0 0 0 1 584
1 0 0 0 0 0 1 0 0 0 0 0 0 454
1 0 0 1 0 0 0 0 0 0 0 0 0 621
1 0 0 0 0 0 1 0 0 0 0 0 0 446
1 0 0 0 0 0 0 0 0 0 0 1 0 438
1 0 0 0 0 0 1 0 0 0 0 0 0 481
1 0 0 0 0 0 0 0 1 0 0 0 0 580
1 0 0 0 0 0 1 0 0 0 0 0 0 445
1 1 0 0 0 0 0 0 0 0 0 0 0 417
1 1 0 0 0 0 0 0 0 0 0 0 0 495
1 0 0 0 0 0 0 0 0 1 0 0 0 648
1 0 0 0 0 0 0 0 0 0 1 0 0 533
1 0 0 0 0 0 0 0 0 0 0 0 1 514
1 0 0 0 0 0 0 0 1 0 0 0 0 578
1 0 0 1 0 0 0 0 0 0 0 0 0 458
1 1 0 0 0 0 0 0 0 0 0 0 0 475
1 0 0 0 0 0 0 0 1 0 0 0 0 410
1 0 1 0 0 0 0 0 0 0 0 0 0 578
1 0 0 0 0 0 1 0 0 0 0 0 0 578
1 0 0 0 0 0 0 0 0 0 0 1 0 488
1 0 0 0 0 0 0 0 0 0 1 0 0 533
1 0 0 0 0 0 0 0 0 1 0 0 0 464
1 0 0 1 0 0 0 0 0 0 0 0 0 445
1 0 0 0 0 0 0 0 0 1 0 0 0 634
1 0 0 0 0 0 0 0 0 0 0 0 1 556
1 0 0 0 0 0 0 0 0 0 0 0 1 517
1 0 0 0 0 0 0 0 0 0 1 0 0 541
1 0 0 0 0 0 0 0 0 0 0 0 1 568
1 0 0 0 0 0 0 0 0 0 0 1 0 539
1 0 1 0 0 0 0 0 0 0 0 0 0 588
1 0 1 0 0 0 0 0 0 0 0 0 0 602
1 0 0 0 0 0 0 0 0 0 1 0 0 566
1 0 0 0 0 0 1 0 0 0 0 0 0 509
1 0 0 0 0 0 0 0 0 1 0 0 0 468
1 0 0 0 0 0 0 0 0 0 0 0 1 500
1 0 0 0 0 1 0 0 0 0 0 0 0 469
1 0 1 0 0 0 0 0 0 0 0 0 0 501
1 0 0 0 0 0 0 0 0 0 0 1 0 504
1 0 0 0 0 0 0 0 1 0 0 0 0 417
1 0 0 0 0 0 0 0 0 0 0 0 1 478
1 0 1 0 0 0 0 0 0 0 0 0 0 592
1 0 0 0 0 0 0 0 1 0 0 0 0 491
1 0 0 0 0 0 0 0 0 0 1 0 0 547
1 0 0 0 0 0 0 0 0 0 1 0 0 463
1 0 0 1 0 0 0 0 0 0 0 0 0 454
1 1 0 0 0 0 0 0 0 0 0 0 0 650
1 0 0 0 0 0 0 0 0 0 0 0 1 605
1 0 0 1 0 0 0 0 0 0 0 0 0 650
1 1 0 0 0 0 0 0 0 0 0 0 0 431
1 0 0 0 0 1 0 0 0 0 0 0 0 538
1 0 0 0 0 0 0 1 0 0 0 0 0 440
1 0 0 0 0 0 0 0 0 0 0 0 1 413
1 0 0 0 0 1 0 0 0 0 0 0 0 552
1 0 0 0 0 0 0 1 0 0 0 0 0 474
1 0 0 0 0 0 0 0 0 0 0 0 1 584
1 0 0 0 0 0 0 0 0 0 1 0 0 469
1 0 0 0 0 0 0 0 0 0 0 1 0 461
1 0 0 0 0 0 0 0 0 0 0 1 0 441
1 0 0 0 0 0 0 0 0 1 0 0 0 616
1 0 0 0 0 0 0 0 0 0 0 1 0 436
1 0 0 0 0 0 0 0 0 1 0 0 0 523
1 0 0 0 0 0 0 0 0 0 0 1 0 580
1 0 0 0 0 0 1 0 0 0 0 0 0 626
1 0 0 1 0 0 0 0 0 0 0 0 0 471
1 0 0 0 0 1 0 0 0 0 0 0 0 430
1 0 0 0 0 0 0 1 0 0 0 0 0 445
1 1 0 0 0 0 0 0 0 0 0 0 0 413
1 0 0 0 0 0 0 0 0 0 0 0 1 527
1 0 1 0 0 0 0 0 0 0 0 0 0 419
1 0 0 0 0 0 0 1 0 0 0 0 0 498
1 0 0 0 0 0 0 0 0 1 0 0 0 608
1 0 0 0 0 0 0 0 0 0 1 0 0 546
1 1 0 0 0 0 0 0 0 0 0 0 0 504
